"Date","WIKI.AAPL - Adj. Open","WIKI.AAPL - Adj. High","WIKI.AAPL - Adj. Low","WIKI.AAPL - Adj. Close","WIKI.AAPL - Adj. Volume"
1985-09-12,0.24837442309703,0.24837442309703,0.24837442309703,0.24837442309703,27792800
1985-09-11,0.23882156067023,0.24082458021133,0.23882156067023,0.23882156067023,21772800
1985-09-10,0.23697261955536,0.24082458021133,0.23697261955536,0.23697261955536,30441600
1985-09-09,0.23496960001425,0.23697261955536,0.23496960001425,0.23496960001425,33079200
1985-09-06,0.23111763935828,0.23111763935828,0.23111763935828,0.23111763935828,23200800
1985-09-05,0.22926869824342,0.23111763935828,0.22926869824342,0.22926869824342,8204000
1985-09-04,0.22926869824342,0.23312065889939,0.22926869824342,0.22926869824342,11888800
1985-09-03,0.23111763935828,0.23111763935828,0.22726567870231,0.22726567870231,9363200
1985-08-30,0.23111763935828,0.23111763935828,0.23111763935828,0.23111763935828,10718400
1985-08-29,0.23496960001425,0.23496960001425,0.22926869824342,0.22926869824342,14028000
1985-08-28,0.23496960001425,0.23697261955536,0.23496960001425,0.23496960001425,10236800
1985-08-27,0.23496960001425,0.23496960001425,0.23496960001425,0.23496960001425,10729600
1985-08-26,0.23312065889939,0.23312065889939,0.23312065889939,0.23312065889939,8915200
1985-08-23,0.22926869824342,0.23111763935828,0.22726567870231,0.22726567870231,11004000
1985-08-22,0.23496960001425,0.23496960001425,0.22926869824342,0.22926869824342,30828000
1985-08-21,0.23496960001425,0.23496960001425,0.23496960001425,0.23496960001425,19252800
1985-08-20,0.23496960001425,0.23496960001425,0.23496960001425,0.23496960001425,16738400
1985-08-19,0.23111763935828,0.23496960001425,0.23111763935828,0.23111763935828,11967200
1985-08-16,0.22541673758744,0.22926869824342,0.22541673758744,0.22541673758744,20938400
1985-08-15,0.22541673758744,0.22726567870231,0.22341371804634,0.22341371804634,26297600
1985-08-14,0.23496960001425,0.23496960001425,0.22541673758744,0.22541673758744,72475200
1985-08-13,0.23496960001425,0.23882156067023,0.23496960001425,0.23496960001425,10595200
1985-08-12,0.23496960001425,0.23496960001425,0.23111763935828,0.23111763935828,13748000
1985-08-09,0.23496960001425,0.23496960001425,0.23496960001425,0.23496960001425,15237600
1985-08-08,0.23312065889939,0.23496960001425,0.23312065889939,0.23312065889939,36943200
1985-08-07,0.23496960001425,0.24652548198217,0.22926869824342,0.22926869824342,37934400
1985-08-06,0.23697261955536,0.2426735213262,0.23496960001425,0.23496960001425,15769600
1985-08-05,0.2426735213262,0.2446765408673,0.23697261955536,0.23697261955536,23083200
1985-08-02,0.2446765408673,0.2446765408673,0.2426735213262,0.2426735213262,24354400
1985-08-01,0.2446765408673,0.24837442309703,0.2446765408673,0.2446765408673,12891200
1985-07-31,0.25037744263814,0.25222638375301,0.2446765408673,0.2446765408673,20126400
1985-07-30,0.25037744263814,0.25222638375301,0.25037744263814,0.25037744263814,22366400
1985-07-29,0.25607834440898,0.25607834440898,0.24652548198217,0.24652548198217,19437600
1985-07-26,0.25607834440898,0.25808136395008,0.25607834440898,0.25607834440898,32631200
1985-07-25,0.25607834440898,0.25808136395008,0.25607834440898,0.25607834440898,78769600
1985-07-24,0.25422940329411,0.25808136395008,0.25037744263814,0.25037744263814,42179200
1985-07-23,0.25993030506495,0.26378226572092,0.25422940329411,0.25422940329411,42173600
1985-07-22,0.26763422637689,0.26763422637689,0.25993030506495,0.25993030506495,48076000
1985-07-19,0.26763422637689,0.26763422637689,0.26763422637689,0.26763422637689,28728000
1985-07-18,0.27148618703286,0.27148618703286,0.26578528526202,0.26578528526202,44766400
1985-07-17,0.27148618703286,0.27533814768883,0.27148618703286,0.27148618703286,29545600
1985-07-16,0.27348920657397,0.27533814768883,0.269637245918,0.269637245918,35840000
1985-07-15,0.27533814768883,0.28119312788591,0.27348920657397,0.27348920657397,19420800
1985-07-12,0.27734116722994,0.27734116722994,0.27533814768883,0.27533814768883,11760000
1985-07-11,0.27734116722994,0.27919010834481,0.27734116722994,0.27734116722994,16223200
1985-07-10,0.27734116722994,0.27734116722994,0.27734116722994,0.27734116722994,26510400
1985-07-09,0.27148618703286,0.27348920657397,0.27148618703286,0.27148618703286,36976800
1985-07-08,0.27148618703286,0.27348920657397,0.27148618703286,0.27148618703286,23055200
1985-07-05,0.27148618703286,0.27348920657397,0.27148618703286,0.27148618703286,9144800
1985-07-03,0.269637245918,0.269637245918,0.269637245918,0.269637245918,17124800
1985-07-02,0.27919010834481,0.28119312788591,0.26578528526202,0.26578528526202,19432000
1985-07-01,0.27919010834481,0.28119312788591,0.27919010834481,0.27919010834481,25860800
1985-06-28,0.28304206900078,0.28504508854188,0.27734116722994,0.27734116722994,33936000
1985-06-27,0.28304206900078,0.28504508854188,0.28304206900078,0.28304206900078,48115200
1985-06-26,0.27919010834481,0.27919010834481,0.27919010834481,0.27919010834481,33051200
1985-06-25,0.269637245918,0.27533814768883,0.269637245918,0.269637245918,73477600
1985-06-24,0.26578528526202,0.269637245918,0.26578528526202,0.26578528526202,51441600
1985-06-21,0.24837442309703,0.25422940329411,0.24837442309703,0.24837442309703,41535200
1985-06-20,0.2426735213262,0.2426735213262,0.2426735213262,0.2426735213262,47700800
1985-06-19,0.24082458021133,0.2446765408673,0.24082458021133,0.24082458021133,42996800
1985-06-18,0.23496960001425,0.23882156067023,0.23496960001425,0.23496960001425,66304000
1985-06-17,0.22926869824342,0.23111763935828,0.22926869824342,0.22926869824342,59085600
1985-06-14,0.22926869824342,0.2426735213262,0.22726567870231,0.22726567870231,141416800
1985-06-13,0.2426735213262,0.2446765408673,0.22926869824342,0.22926869824342,94880800
1985-06-12,0.24837442309703,0.25037744263814,0.2426735213262,0.2426735213262,61997600
1985-06-11,0.24837442309703,0.25422940329411,0.24837442309703,0.24837442309703,75180000
1985-06-10,0.25222638375301,0.25422940329411,0.24837442309703,0.24837442309703,79032800
1985-06-07,0.26193332460605,0.26193332460605,0.25222638375301,0.25222638375301,118809600
1985-06-06,0.26193332460605,0.26193332460605,0.26193332460605,0.26193332460605,67799200
1985-06-05,0.26578528526202,0.27348920657397,0.25993030506495,0.25993030506495,71601600
1985-06-04,0.26578528526202,0.26763422637689,0.26578528526202,0.26578528526202,100480800
1985-06-03,0.26193332460605,0.26193332460605,0.24652548198217,0.24652548198217,144004000
1985-05-31,0.27148618703286,0.27734116722994,0.26763422637689,0.26763422637689,92355200
1985-05-30,0.27148618703286,0.27533814768883,0.27148618703286,0.27148618703286,78730400
1985-05-29,0.26378226572092,0.26578528526202,0.26378226572092,0.26378226572092,61639200
1985-05-28,0.27533814768883,0.27533814768883,0.25993030506495,0.25993030506495,127741600
1985-05-24,0.30430489182174,0.30430489182174,0.27919010834481,0.27919010834481,147369600
1985-05-23,0.31586077378965,0.31586077378965,0.30430489182174,0.30430489182174,59791200
1985-05-22,0.31971273444562,0.32156167556049,0.31770971490452,0.31770971490452,30139200
1985-05-21,0.32741665575757,0.32741665575757,0.31971273444562,0.31971273444562,38136000
1985-05-20,0.33512057706951,0.34282449838145,0.32926559687243,0.32926559687243,49296800
1985-05-17,0.32926559687243,0.34082147884035,0.32741665575757,0.33512057706951,52964800
1985-05-16,0.32926559687243,0.33897253772548,0.32926559687243,0.32926559687243,57635200
1985-05-15,0.30815685247771,0.31385775424855,0.30815685247771,0.30815685247771,32608800
1985-05-14,0.30815685247771,0.31000579359258,0.30430489182174,0.30430489182174,30436000
1985-05-13,0.31200881313368,0.31385775424855,0.30815685247771,0.30815685247771,21806400
1985-05-10,0.30815685247771,0.31586077378965,0.30815685247771,0.31200881313368,34020000
1985-05-09,0.30815685247771,0.31000579359258,0.30815685247771,0.30815685247771,31768800
1985-05-08,0.3061538329366,0.3061538329366,0.3061538329366,0.3061538329366,36097600
1985-05-07,0.30815685247771,0.30815685247771,0.30815685247771,0.30815685247771,26902400
1985-05-06,0.30815685247771,0.31200881313368,0.30430489182174,0.30430489182174,14033600
1985-05-03,0.2966009705098,0.31000579359258,0.2966009705098,0.30815685247771,39530400
1985-05-02,0.31770971490452,0.31770971490452,0.2966009705098,0.2966009705098,82443200
1985-05-01,0.32741665575757,0.32926559687243,0.32156167556049,0.32156167556049,14336000
1985-04-30,0.32741665575757,0.32926559687243,0.32741665575757,0.32741665575757,23682400
1985-04-29,0.33696951818438,0.33897253772548,0.32541363621646,0.32541363621646,15551200
1985-04-26,0.33897253772548,0.34852540015229,0.33696951818438,0.33696951818438,29926400
1985-04-25,0.33897253772548,0.34082147884035,0.33897253772548,0.33897253772548,21907200
1985-04-24,0.34082147884035,0.34667645903742,0.33897253772548,0.33897253772548,19734400
1985-04-23,0.34082147884035,0.34282449838145,0.34082147884035,0.34082147884035,29573600
1985-04-22,0.34667645903742,0.34667645903742,0.3331175575284,0.3331175575284,25648000
1985-04-19,0.35237736080826,0.35237736080826,0.34467343949632,0.34667645903742,24007200
1985-04-18,0.35237736080826,0.35438038034937,0.35237736080826,0.35237736080826,50607200
1985-04-17,0.34852540015229,0.35237736080826,0.34852540015229,0.34852540015229,30811200
1985-04-16,0.3331175575284,0.33512057706951,0.3331175575284,0.3331175575284,16912000
1985-04-15,0.32926559687243,0.3331175575284,0.32926559687243,0.32926559687243,14957600
1985-04-12,0.32926559687243,0.32926559687243,0.31971273444562,0.32156167556049,18132800
1985-04-11,0.32926559687243,0.33897253772548,0.32926559687243,0.32926559687243,36668800
1985-04-10,0.3235646951016,0.32741665575757,0.3235646951016,0.3235646951016,56728000
1985-04-09,0.30230187228063,0.30430489182174,0.30230187228063,0.30230187228063,65973600
1985-04-08,0.32156167556049,0.3235646951016,0.30230187228063,0.30230187228063,49683200
1985-04-04,0.3235646951016,0.32541363621646,0.31770971490452,0.32156167556049,40465600
1985-04-03,0.3235646951016,0.32541363621646,0.3235646951016,0.3235646951016,60664800
1985-04-02,0.3331175575284,0.33512057706951,0.3235646951016,0.3235646951016,56856800
1985-04-01,0.34082147884035,0.34852540015229,0.3331175575284,0.3331175575284,28515200
1985-03-29,0.33696951818438,0.34282449838145,0.33696951818438,0.34082147884035,21795200
1985-03-28,0.33696951818438,0.34282449838145,0.33696951818438,0.33696951818438,32401600
1985-03-27,0.34667645903742,0.3505284196934,0.33696951818438,0.33696951818438,27837600
1985-03-26,0.34667645903742,0.34667645903742,0.34667645903742,0.34667645903742,30357600
1985-03-25,0.34282449838145,0.34282449838145,0.3331175575284,0.3331175575284,27490400
1985-03-22,0.34852540015229,0.35438038034937,0.34282449838145,0.34282449838145,20092800
1985-03-21,0.34852540015229,0.35438038034937,0.34852540015229,0.34852540015229,40616800
1985-03-20,0.34282449838145,0.34852540015229,0.34282449838145,0.34282449838145,101242400
1985-03-19,0.35237736080826,0.35622932146423,0.33897253772548,0.33897253772548,42862400
1985-03-18,0.35237736080826,0.35622932146423,0.35237736080826,0.35237736080826,31192000
1985-03-15,0.33512057706951,0.35622932146423,0.3331175575284,0.34852540015229,45354400
1985-03-14,0.33512057706951,0.33696951818438,0.33512057706951,0.33512057706951,60401600
1985-03-13,0.35438038034937,0.35438038034937,0.33512057706951,0.33512057706951,62781600
1985-03-12,0.35438038034937,0.35823234100534,0.35438038034937,0.35438038034937,54857600
1985-03-11,0.34282449838145,0.34467343949632,0.34282449838145,0.34282449838145,71500800
1985-03-08,0.34082147884035,0.34082147884035,0.31971273444562,0.33126861641354,118389600
1985-03-07,0.37934108540006,0.38134410494117,0.34082147884035,0.34082147884035,183495200
1985-03-06,0.39860088867992,0.39860088867992,0.37934108540006,0.37934108540006,48400800
1985-03-05,0.39860088867992,0.39860088867992,0.39860088867992,0.39860088867992,32692800
1985-03-04,0.38904802625311,0.40060390822102,0.38904802625311,0.38904802625311,38276000
1985-03-01,0.38134410494117,0.38319304605603,0.36978822297325,0.38319304605603,61857600
1985-02-28,0.387045006712,0.387045006712,0.38134410494117,0.38134410494117,79766400
1985-02-27,0.41215979018894,0.41215979018894,0.387045006712,0.387045006712,100895200
1985-02-26,0.41986371150088,0.42171265261575,0.41215979018894,0.41215979018894,47241600
1985-02-25,0.42556461327172,0.42756763281282,0.41986371150088,0.41986371150088,24634400
1985-02-22,0.4140087313038,0.42941657392769,0.4140087313038,0.42556461327172,56632800
1985-02-21,0.4140087313038,0.41601175084491,0.4140087313038,0.4140087313038,77056000
1985-02-20,0.42556461327172,0.42756763281282,0.40630480999186,0.40630480999186,54992000
1985-02-19,0.42941657392769,0.42941657392769,0.42556461327172,0.42556461327172,37458400
1985-02-15,0.42556461327172,0.43326853458366,0.42171265261575,0.43141959346879,43405600
1985-02-14,0.43712049523963,0.4409724558956,0.42556461327172,0.42556461327172,106708000
1985-02-13,0.45838331806059,0.45838331806059,0.43712049523963,0.43712049523963,131756800
1985-02-12,0.46993920002851,0.47178814114337,0.45838331806059,0.45838331806059,56627200
1985-02-11,0.46993920002851,0.47379116068448,0.46993920002851,0.46993920002851,86738400
1985-02-08,0.46023225917546,0.46223527871656,0.45453135740462,0.46023225917546,33006400
1985-02-07,0.46223527871656,0.4679361804874,0.46023225917546,0.46023225917546,61370400
1985-02-06,0.46223527871656,0.46223527871656,0.46223527871656,0.46223527871656,48608000
1985-02-05,0.45453135740462,0.46223527871656,0.45453135740462,0.45453135740462,47510400
1985-02-04,0.45067939674865,0.45252833786352,0.45067939674865,0.45067939674865,54504800
1985-02-01,0.44682743609268,0.44867637720755,0.43712049523963,0.4409724558956,34434400
1985-01-31,0.46023225917546,0.46223527871656,0.44682743609268,0.44682743609268,69059200
1985-01-30,0.46023225917546,0.46993920002851,0.46023225917546,0.46023225917546,123110400
1985-01-29,0.46608723937254,0.46993920002851,0.46023225917546,0.46023225917546,55932800
1985-01-28,0.46608723937254,0.47178814114337,0.46608723937254,0.46608723937254,103045600
1985-01-25,0.44682743609268,0.45638029851949,0.43712049523963,0.45638029851949,79615200
1985-01-24,0.45638029851949,0.45638029851949,0.44682743609268,0.44682743609268,99265600
1985-01-23,0.46408421983143,0.46608723937254,0.45638029851949,0.45638029851949,107626400
1985-01-22,0.46408421983143,0.46608723937254,0.46408421983143,0.46408421983143,106209600
1985-01-21,0.45067939674865,0.45453135740462,0.45067939674865,0.45067939674865,81356800
1985-01-18,0.43326853458366,0.45067939674865,0.43141959346879,0.4409724558956,88166400
1985-01-17,0.46608723937254,0.47379116068448,0.43326853458366,0.43326853458366,136880800
1985-01-16,0.46608723937254,0.47379116068448,0.46608723937254,0.46608723937254,47471200
1985-01-15,0.47178814114337,0.47949206245532,0.46223527871656,0.46223527871656,66242400
1985-01-14,0.47178814114337,0.47564010179935,0.47178814114337,0.47178814114337,67608800
1985-01-11,0.46223527871656,0.46608723937254,0.45453135740462,0.45838331806059,51262400
1985-01-10,0.46223527871656,0.46408421983143,0.46223527871656,0.46223527871656,69266400
1985-01-09,0.44297547543671,0.44867637720755,0.44297547543671,0.44297547543671,41680800
1985-01-08,0.43527155412477,0.43912351478074,0.43141959346879,0.43141959346879,35280000
1985-01-07,0.43712049523963,0.43912351478074,0.43527155412477,0.43527155412477,42728000
1985-01-04,0.43712049523963,0.43912351478074,0.43141959346879,0.43712049523963,34316800
1985-01-03,0.43712049523963,0.44867637720755,0.43712049523963,0.43712049523963,41652800
1985-01-02,0.44867637720755,0.44867637720755,0.42941657392769,0.42941657392769,43825600
1984-12-31,0.44867637720755,0.45067939674865,0.44867637720755,0.44867637720755,51940000
1984-12-28,0.42756763281282,0.44482441655157,0.42556461327172,0.44297547543671,41333600
1984-12-27,0.42756763281282,0.42941657392769,0.42756763281282,0.42756763281282,24690400
1984-12-26,0.42556461327172,0.42941657392769,0.42556461327172,0.42556461327172,16794400
1984-12-24,0.42371567215685,0.42556461327172,0.42371567215685,0.42371567215685,16884000
1984-12-21,0.42171265261575,0.42371567215685,0.41215979018894,0.41601175084491,30973600
1984-12-20,0.42371567215685,0.43141959346879,0.42171265261575,0.42171265261575,34960800
1984-12-19,0.4409724558956,0.44297547543671,0.42371567215685,0.42371567215685,79374400
1984-12-18,0.4409724558956,0.44297547543671,0.4409724558956,0.4409724558956,85142400
1984-12-17,0.41601175084491,0.41986371150088,0.41601175084491,0.41601175084491,31309600
1984-12-14,0.39675194756505,0.41015677064783,0.39675194756505,0.40630480999186,24035200
1984-12-13,0.39675194756505,0.40445586887699,0.39675194756505,0.39675194756505,16710400
1984-12-12,0.40630480999186,0.40630480999186,0.39289998690908,0.39289998690908,27518400
1984-12-11,0.41215979018894,0.41786069195977,0.40630480999186,0.40630480999186,30945600
1984-12-10,0.41986371150088,0.41986371150088,0.41215979018894,0.41215979018894,27871200
1984-12-07,0.42171265261575,0.43712049523963,0.41786069195977,0.41986371150088,123631200
1984-12-06,0.42171265261575,0.42371567215685,0.42171265261575,0.42171265261575,79318400
1984-12-05,0.40245284933589,0.40245284933589,0.40245284933589,0.40245284933589,65727200
1984-12-04,0.38319304605603,0.39089696736798,0.38319304605603,0.38319304605603,30094400
1984-12-03,0.38134410494117,0.38319304605603,0.37548912474409,0.37548912474409,24500000
1984-11-30,0.39089696736798,0.39474892802395,0.37934108540006,0.38134410494117,27176800
1984-11-29,0.39860088867992,0.39860088867992,0.39089696736798,0.39089696736798,43719200
1984-11-28,0.39860088867992,0.40830782953297,0.39860088867992,0.39860088867992,102631200
1984-11-27,0.37934108540006,0.38319304605603,0.37934108540006,0.37934108540006,31852800
1984-11-26,0.36978822297325,0.36978822297325,0.36978822297325,0.36978822297325,25160800
1984-11-23,0.3600812821202,0.37163716408812,0.3600812821202,0.36593626231728,34272000
1984-11-21,0.35622932146423,0.35823234100534,0.35622932146423,0.35622932146423,44682400
1984-11-20,0.34852540015229,0.3505284196934,0.34852540015229,0.34852540015229,65811200
1984-11-19,0.35823234100534,0.3600812821202,0.33696951818438,0.33696951818438,58245600
1984-11-16,0.36593626231728,0.37163716408812,0.35622932146423,0.35823234100534,41440000
1984-11-15,0.36593626231728,0.36978822297325,0.36593626231728,0.36593626231728,26650400
1984-11-14,0.36593626231728,0.36978822297325,0.36593626231728,0.36593626231728,26084800
1984-11-13,0.37163716408812,0.37934108540006,0.36208430166131,0.36208430166131,31668000
1984-11-12,0.37163716408812,0.37364018362922,0.37163716408812,0.37163716408812,28313600
1984-11-09,0.38134410494117,0.38319304605603,0.35438038034937,0.35823234100534,73533600
1984-11-08,0.39675194756505,0.39675194756505,0.38134410494117,0.38134410494117,22030400
1984-11-07,0.40445586887699,0.40630480999186,0.39675194756505,0.39675194756505,57887200
1984-11-06,0.40445586887699,0.40630480999186,0.40445586887699,0.40445586887699,56330400
1984-11-05,0.38319304605603,0.39089696736798,0.38134410494117,0.38134410494117,26342400
1984-11-02,0.38519606559714,0.387045006712,0.38134410494117,0.38319304605603,6921600
1984-11-01,0.38519606559714,0.38904802625311,0.38519606559714,0.38519606559714,11760000
1984-10-31,0.38519606559714,0.38904802625311,0.38319304605603,0.38319304605603,15058400
1984-10-30,0.38519606559714,0.38904802625311,0.38519606559714,0.38519606559714,18648000
1984-10-29,0.38134410494117,0.38319304605603,0.38134410494117,0.38134410494117,12661600
1984-10-26,0.38904802625311,0.38904802625311,0.37749214428519,0.37934108540006,28711200
1984-10-25,0.40445586887699,0.40445586887699,0.38904802625311,0.38904802625311,39541600
1984-10-24,0.40445586887699,0.40830782953297,0.40445586887699,0.40445586887699,41753600
1984-10-23,0.40060390822102,0.40445586887699,0.40060390822102,0.40060390822102,46608800
1984-10-22,0.39474892802395,0.40060390822102,0.39089696736798,0.39089696736798,28688800
1984-10-19,0.39474892802395,0.42171265261575,0.39289998690908,0.39474892802395,81530400
1984-10-18,0.39474892802395,0.39675194756505,0.39474892802395,0.39474892802395,61790400
1984-10-17,0.38319304605603,0.38519606559714,0.38319304605603,0.38319304605603,39160800
1984-10-16,0.36978822297325,0.37163716408812,0.36778520343215,0.36778520343215,29506400
1984-10-15,0.36978822297325,0.37364018362922,0.36978822297325,0.36978822297325,60816000
1984-10-12,0.36593626231728,0.36778520343215,0.34667645903742,0.3505284196934,66449600
1984-10-11,0.36778520343215,0.37749214428519,0.36593626231728,0.36593626231728,45690400
1984-10-10,0.37934108540006,0.37934108540006,0.36778520343215,0.36778520343215,91212800
1984-10-09,0.38319304605603,0.38519606559714,0.37934108540006,0.37934108540006,31315200
1984-10-08,0.38319304605603,0.38519606559714,0.38319304605603,0.38319304605603,11743200
1984-10-05,0.39089696736798,0.39089696736798,0.38134410494117,0.38319304605603,24393600
1984-10-04,0.39089696736798,0.39474892802395,0.39089696736798,0.39089696736798,31371200
1984-10-03,0.387045006712,0.39289998690908,0.387045006712,0.387045006712,30105600
1984-10-02,0.38134410494117,0.39474892802395,0.38134410494117,0.38134410494117,29562400
1984-10-01,0.38519606559714,0.38519606559714,0.37749214428519,0.37749214428519,24444000
1984-09-28,0.39675194756505,0.39675194756505,0.37934108540006,0.387045006712,58352000
1984-09-27,0.39675194756505,0.39860088867992,0.39675194756505,0.39675194756505,26482400
1984-09-26,0.40245284933589,0.41986371150088,0.39675194756505,0.39675194756505,27742400
1984-09-25,0.40830782953297,0.40830782953297,0.40245284933589,0.40245284933589,41697600
1984-09-24,0.4140087313038,0.41601175084491,0.41015677064783,0.41015677064783,19751200
1984-09-21,0.41786069195977,0.42941657392769,0.40830782953297,0.4140087313038,24959200
1984-09-20,0.41786069195977,0.42171265261575,0.41786069195977,0.41786069195977,16542400
1984-09-19,0.42556461327172,0.42941657392769,0.41601175084491,0.41601175084491,26572000
1984-09-18,0.4409724558956,0.44482441655157,0.42556461327172,0.42556461327172,24326400
1984-09-17,0.4409724558956,0.44682743609268,0.4409724558956,0.4409724558956,48188000
1984-09-14,0.42556461327172,0.43912351478074,0.42556461327172,0.42941657392769,61717600
1984-09-13,0.42371567215685,0.42556461327172,0.42371567215685,0.42371567215685,51833600
1984-09-12,0.4140087313038,0.41601175084491,0.40245284933589,0.40245284933589,33280800
1984-09-11,0.41015677064783,0.42171265261575,0.41015677064783,0.4140087313038,38096800
1984-09-10,0.40830782953297,0.41015677064783,0.39860088867992,0.40630480999186,16156000
1984-09-07,0.40830782953297,0.4140087313038,0.40445586887699,0.40830782953297,20815200
1984-09-06,0.40445586887699,0.4140087313038,0.40445586887699,0.40830782953297,32743200
1984-09-05,0.40445586887699,0.41031084907407,0.40060390822102,0.40445586887699,25939200
1984-09-04,0.40830782953297,0.41215979018894,0.40060390822102,0.40445586887699,29960000
1984-08-31,0.41601175084491,0.41801477038601,0.40260692776213,0.40830782953297,34462400
1984-08-30,0.42371567215685,0.42957065235393,0.41601175084491,0.41601175084491,12740000
1984-08-29,0.43527155412477,0.43727457366587,0.41986371150088,0.42371567215685,18530400
1984-08-28,0.42957065235393,0.43527155412477,0.42556461327172,0.43527155412477,14789600
1984-08-27,0.43326853458366,0.43326853458366,0.42186673104198,0.42957065235393,21918400
1984-08-24,0.43326853458366,0.43912351478074,0.42957065235393,0.43326853458366,17724000
1984-08-23,0.43141959346879,0.4409724558956,0.43141959346879,0.43326853458366,20854400
1984-08-22,0.43912351478074,0.45067939674865,0.42756763281282,0.43141959346879,55104000
1984-08-21,0.42186673104198,0.44297547543671,0.42186673104198,0.43912351478074,44884000
1984-08-20,0.42371567215685,0.42556461327172,0.41031084907407,0.42186673104198,34613600
1984-08-17,0.43326853458366,0.43527155412477,0.41801477038601,0.42371567215685,38483200
1984-08-16,0.42957065235393,0.43727457366587,0.42371567215685,0.43326853458366,36204000
1984-08-15,0.44297547543671,0.44297547543671,0.42556461327172,0.42957065235393,44721600
1984-08-14,0.46223527871656,0.46608723937254,0.43912351478074,0.44482441655157,43517600
1984-08-13,0.43912351478074,0.46608723937254,0.43326853458366,0.46223527871656,60362400
1984-08-10,0.45838331806059,0.47579418022558,0.43727457366587,0.43912351478074,99344000
1984-08-09,0.43912351478074,0.46223527871656,0.42957065235393,0.45838331806059,64405600
1984-08-08,0.45653437694573,0.46608723937254,0.43527155412477,0.43912351478074,73600800
1984-08-07,0.45067939674865,0.46223527871656,0.42957065235393,0.45653437694573,83120800
1984-08-06,0.42186673104198,0.46993920002851,0.41986371150088,0.45067939674865,156699200
1984-08-03,0.37163716408812,0.42371567215685,0.36978822297325,0.42186673104198,154515200
1984-08-02,0.38519606559714,0.39089696736798,0.37163716408812,0.37163716408812,75919200
1984-08-01,0.39289998690908,0.39675194756505,0.37364018362922,0.38519606559714,71433600
1984-07-31,0.39289998690908,0.39860088867992,0.38334712448227,0.39289998690908,49907200
1984-07-30,0.41801477038601,0.41986371150088,0.38904802625311,0.39289998690908,31259200
1984-07-27,0.41986371150088,0.42371567215685,0.41601175084491,0.41801477038601,18485600
1984-07-26,0.41215979018894,0.42556461327172,0.40830782953297,0.41986371150088,35834400
1984-07-25,0.41215979018894,0.42186673104198,0.41215979018894,0.41215979018894,50114400
1984-07-24,0.387045006712,0.41601175084491,0.38519606559714,0.41031084907407,44811200
1984-07-23,0.39089696736798,0.39089696736798,0.37749214428519,0.387045006712,23508800
1984-07-20,0.39089696736798,0.39675194756505,0.38904802625311,0.39089696736798,8293600
1984-07-19,0.39089696736798,0.39675194756505,0.387045006712,0.39089696736798,19476800
1984-07-18,0.39675194756505,0.39860088867992,0.38904802625311,0.39089696736798,26006400
1984-07-17,0.39675194756505,0.40060390822102,0.39089696736798,0.39675194756505,21212800
1984-07-16,0.40630480999186,0.40630480999186,0.38519606559714,0.39675194756505,50747200
1984-07-13,0.41031084907407,0.41801477038601,0.40060390822102,0.40630480999186,33986400
1984-07-12,0.40830782953297,0.41801477038601,0.40630480999186,0.41031084907407,42173600
1984-07-11,0.4140087313038,0.41986371150088,0.40260692776213,0.40830782953297,30273600
1984-07-10,0.40445586887699,0.41801477038601,0.40260692776213,0.4140087313038,43075200
1984-07-09,0.387045006712,0.40630480999186,0.38134410494117,0.40445586887699,47667200
1984-07-06,0.38134410494117,0.39289998690908,0.37364018362922,0.387045006712,23912000
1984-07-05,0.38904802625311,0.39289998690908,0.37564320317033,0.38134410494117,23296000
1984-07-03,0.39490300645019,0.39675194756505,0.38334712448227,0.38904802625311,44766400
1984-07-02,0.40830782953297,0.41031084907407,0.387045006712,0.39490300645019,39916800
1984-06-29,0.40630480999186,0.42756763281282,0.40630480999186,0.40830782953297,35498400
1984-06-28,0.38904802625311,0.41215979018894,0.38904802625311,0.40630480999186,29579200
1984-06-27,0.40060390822102,0.40445586887699,0.37364018362922,0.38904802625311,94320800
1984-06-26,0.41986371150088,0.42186673104198,0.40060390822102,0.40060390822102,37161600
1984-06-25,0.4409724558956,0.44482441655157,0.41601175084491,0.41986371150088,41871200
1984-06-22,0.44682743609268,0.45453135740462,0.4409724558956,0.4409724558956,21151200
1984-06-21,0.46608723937254,0.47194221956961,0.44682743609268,0.44682743609268,35476000
1984-06-20,0.45252833786352,0.46608723937254,0.44297547543671,0.46608723937254,29881600
1984-06-19,0.45653437694573,0.4679361804874,0.45252833786352,0.45252833786352,40236000
1984-06-18,0.44682743609268,0.45838331806059,0.43727457366587,0.45653437694573,28649600
1984-06-15,0.44482441655157,0.45252833786352,0.44482441655157,0.44682743609268,22444800
1984-06-14,0.45838331806059,0.45838331806059,0.44297547543671,0.44482441655157,25239200
1984-06-13,0.45067939674865,0.46023225917546,0.45067939674865,0.45838331806059,28929600
1984-06-12,0.4409724558956,0.45453135740462,0.43912351478074,0.44883045563378,29282400
1984-06-11,0.4409724558956,0.44482441655157,0.43527155412477,0.4409724558956,21061600
1984-06-08,0.44297547543671,0.44482441655157,0.43141959346879,0.4409724558956,27244000
1984-06-07,0.44682743609268,0.44883045563378,0.43326853458366,0.44297547543671,25636800
1984-06-06,0.42957065235393,0.44883045563378,0.42756763281282,0.44682743609268,40364800
1984-06-05,0.44883045563378,0.44883045563378,0.42756763281282,0.42957065235393,82107200
1984-06-04,0.4679361804874,0.47379116068448,0.45252833786352,0.45653437694573,37072000
